x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
118,116,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
118,117,0.772549019607843,0.717647058823529,0.713725490196078,177,125,134,0,0,0,0,0,0,0,0,0,bright
118,118,0.780392156862745,0.725490196078431,0.725490196078431,178,126,134,0,0,0,0,0,0,0,0,0,bright
118,119,0.780392156862745,0.725490196078431,0.725490196078431,178,126,134,0,0,0,0,0,0,0,0,0,bright
118,120,0.780392156862745,0.725490196078431,0.725490196078431,178,126,134,0,0,0,0,0,0,0,0,0,bright
118,121,0.780392156862745,0.725490196078431,0.725490196078431,178,126,134,0,0,0,0,0,0,0,0,0,bright
119,44,0.235294117647059,0.196078431372549,0.188235294117647,61,126,133,0,0,0,0,0,1,0,0,0,dark
119,45,0.266666666666667,0.227450980392157,0.219607843137255,68,126,133,0,0,0,0,0,1,0,0,0,dark
119,46,0.290196078431373,0.247058823529412,0.23921568627451,73,125,133,0,0,0,0,0,1,0,0,0,dark
119,47,0.294117647058824,0.250980392156863,0.243137254901961,74,125,133,0,0,0,0,0,1,0,0,0,dark
119,48,0.309803921568627,0.254901960784314,0.250980392156863,75,125,134,0,0,0,0,0,1,0,0,0,dark
119,49,0.317647058823529,0.262745098039216,0.258823529411765,77,125,134,0,0,0,0,0,1,0,0,0,dark
119,50,0.352941176470588,0.298039215686275,0.294117647058824,85,125,134,0,0,0,0,0,0,0,0,0,dark
119,51,0.368627450980392,0.313725490196078,0.309803921568627,88,125,134,0,0,0,0,0,0,0,0,0,dark
119,52,0.392156862745098,0.337254901960784,0.333333333333333,93,125,134,0,0,0,0,0,0,0,0,0,medium
119,53,0.415686274509804,0.36078431372549,0.356862745098039,99,125,134,0,0,0,0,0,0,0,0,0,medium
119,54,0.427450980392157,0.372549019607843,0.368627450980392,101,125,134,0,0,0,0,0,0,0,0,0,medium
119,55,0.431372549019608,0.376470588235294,0.372549019607843,102,125,134,0,0,0,0,0,0,0,0,0,medium
119,56,0.419607843137255,0.376470588235294,0.368627450980392,101,125,133,0,0,0,0,0,0,0,0,0,medium
