x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
52,349,0.850980392156863,0.8,0.827450980392157,195,129,133,0,0,0,0,0,0,0,0,0,bright
52,350,0.843137254901961,0.792156862745098,0.819607843137255,194,129,133,0,0,0,0,0,0,0,0,0,bright
52,351,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,230,0.725490196078431,0.654901960784314,0.654901960784314,164,125,136,1,1,0,0,0,0,0,0,0,medium
53,231,0.741176470588235,0.670588235294118,0.670588235294118,167,125,136,1,1,0,0,0,0,0,0,0,medium
53,232,0.749019607843137,0.67843137254902,0.67843137254902,169,125,136,1,1,0,0,0,0,0,0,0,medium
53,233,0.764705882352941,0.694117647058824,0.694117647058824,173,125,136,1,1,0,0,0,0,0,0,0,medium
53,234,0.756862745098039,0.694117647058824,0.694117647058824,172,126,135,0,0,0,0,0,0,0,0,0,medium
53,235,0.756862745098039,0.694117647058824,0.694117647058824,172,126,135,0,0,0,0,0,0,0,0,0,medium
53,236,0.768627450980392,0.698039215686274,0.698039215686274,173,125,136,1,1,0,0,0,0,0,0,0,medium
53,237,0.768627450980392,0.698039215686274,0.698039215686274,173,125,136,1,1,0,0,0,0,0,0,0,medium
53,238,0.772549019607843,0.701960784313725,0.694117647058824,174,124,136,1,1,0,0,0,0,0,0,0,medium
53,239,0.776470588235294,0.705882352941177,0.698039215686274,175,124,136,1,1,0,0,0,0,0,0,0,medium
53,240,0.780392156862745,0.709803921568627,0.701960784313725,176,124,136,1,1,0,0,0,0,0,0,0,bright
53,241,0.768627450980392,0.698039215686274,0.682352941176471,173,124,136,1,1,0,0,0,0,0,0,0,medium
53,242,0.764705882352941,0.694117647058824,0.67843137254902,172,124,136,1,1,0,0,0,0,0,0,0,medium
53,243,0.764705882352941,0.698039215686274,0.670588235294118,173,122,136,1,1,0,0,0,0,0,0,0,medium
53,244,0.764705882352941,0.698039215686274,0.670588235294118,173,122,136,1,1,0,0,0,0,0,0,0,medium
53,245,0.768627450980392,0.701960784313725,0.674509803921569,173,122,136,1,1,0,0,0,0,0,0,0,medium
53,246,0.772549019607843,0.705882352941177,0.67843137254902,174,122,136,1,1,0,0,0,0,0,0,0,medium
53,247,0.768627450980392,0.701960784313725,0.670588235294118,173,122,136,1,1,0,0,0,0,0,0,0,medium
53,248,0.764705882352941,0.690196078431373,0.662745098039216,171,122,137,1,1,0,0,0,0,0,0,0,medium
53,249,0.776470588235294,0.698039215686274,0.670588235294118,173,122,137,1,1,0,0,0,0,0,0,0,medium
53,250,0.772549019607843,0.694117647058824,0.666666666666667,172,122,137,1,1,0,0,0,0,0,0,0,medium
53,251,0.768627450980392,0.686274509803922,0.666666666666667,171,123,138,1,1,0,0,0,0,0,0,0,medium
53,252,0.768627450980392,0.686274509803922,0.666666666666667,171,123,138,1,1,0,0,0,0,0,0,0,medium
53,253,0.768627450980392,0.686274509803922,0.666666666666667,171,123,138,1,1,0,0,0,0,0,0,0,medium
53,254,0.776470588235294,0.698039215686274,0.670588235294118,173,122,137,1,1,0,0,0,0,0,0,0,medium
53,255,0.780392156862745,0.701960784313725,0.674509803921569,174,122,137,1,1,0,0,0,0,0,0,0,medium
53,256,0.784313725490196,0.705882352941177,0.67843137254902,175,122,137,1,1,0,0,0,0,0,0,0,medium
